	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S10001	0.0878712059682559	0	0	0	0	0.0139325951820249	0	0	0	0.0166169974366947	0.211330799233165	0	0.0716908912302788	0.500637742323503	0.0431578540014026	0	0	0.0373477018340076	0.0174142127906671	0	0
S10006	0.0821744526063465	0	0	0	0	0.0211337793340352	0	0	0	0.0791216646874913	0.188594748613948	0	0.10402183260049	0.470738453637556	0.0494177639075527	0	0	0	0.00479730461257982	0	0
S1001	0.0839346420136676	0.00636411859610711	0	0	0	0.021998046085894	0	0	0	0.117814634421362	0.185757149270377	0	0.0887673915847288	0.434956638729602	0.0566303193786859	0	0	0	0.00377705991957521	0	0
S10010	0.087427639021139	0	0	0	0	0.0190269816688668	0	0	0	0.0784262584342895	0.24377259087631	0	0.0691808615411896	0.435982314752635	0.0492736036355284	0	0	0.00384686896011118	0.0130628811099306	0	0
S10011	0.0857211094615882	0	0	0	0	0.0199327778135052	0	0	0	0.0146120473833265	0.198548822362878	0	0.061229790998502	0.477491471752759	0.0431267087024763	0.0411506558663898	0	0.0465893556991713	0.0115972599594039	0	0
S10014	0.0810401498561653	0	0	0	0	0.0159553321861471	0	0	0	0.0940277691961537	0.200216619500838	0	0.086501180300692	0.463536369259052	0.0544712059291116	0	0	0	0.00425137377183969	0	0
S10026	0.109592160167883	0.0169172333054103	0	0	0	0.0181720586032207	0	0	0	0.108108740726981	0.20549360375545	0	0.0782368528284172	0.406770474554892	0.0567088760577449	0	0	0	0	0	0
S10032	0.119291697167625	0	0	0	0	0.0162113864794868	0	0	0	0.0937535220300083	0.200672000134263	0	0.0773892341793914	0.432739025927279	0.0568042204991651	0	0	0	0.00313891358278093	0	0
S10036	0.0738496671355237	0.0072040363626461	0	0	0	0.0244613434274597	0	0	0	0.0963355101783701	0.204607638515083	0	0.0952670857470674	0.44053181562907	0.0577429030047798	0	0	0	0	0	0
S10042	0.0953050924669048	0.000489945660242405	0	0	0	0.0175921607885599	0	0	0	0.0963153609928392	0.206908028741919	0	0.085111083173116	0.434249145086574	0.0527487139091897	0	0	0	0.0112804691806547	0	0
S10044	0.10245400731883	0.0171046710744443	0	0	0	0.0148878469121245	0	0	0	0.103218630135072	0.207096882544718	0	0.0849013949452437	0.409488705356446	0.0518283159523508	0	0	0	0.00901954576077172	0	0
S10049	0.114943742414708	0.000795485852470553	0	0	0	0.0119197389207766	0	0	0	0.100086441770468	0.192819830383414	0	0.0983416462537143	0.421723554032484	0.0550698389112349	0	0	0	0.00429972146073004	0	0
S10057	0.0597104491584368	0	0	0	0	0.0211292314263336	0	0	0	0.0642152415186682	0.158502645407607	0	0.0775959817835901	0.536961719473419	0.0504785061695573	0	0	0.0314062250623878	0	0	0
